MoldCutterID,CutterID,MoldDesignID,DateEntry,MoldCutterNotes,UpdatedAt,UpdatedBy
2835,2919,63,1/28/2025,,,
2836,2923,1586,1/28/2025,,,
2837,2929,4188,1/28/2025,,,
2838,2933,4139,1/28/2025,,,
2839,2937,1557,1/28/2025,,,
2840,2937,1558,1/28/2025,,,
2841,2937,1559,1/28/2025,,,
2842,2937,1560,1/28/2025,,,
2843,2941,1557,1/28/2025,,,
2844,2941,1558,1/28/2025,,,
2845,2941,1559,1/28/2025,,,
2846,2941,1560,1/28/2025,,,
2847,2947,3173,1/28/2025,,,
2848,2951,885,1/28/2025,,,
2849,2955,39,1/28/2025,,,
2850,2962,260,1/28/2025,,,
2852,2965,4282,1/28/2025,,,
2853,2967,1861,1/28/2025,,,
2854,2971,4339,1/28/2025,,,
2856,2975,3102,1/28/2025,,,
2858,2978,4340,1/28/2025,,,
2859,2982,4068,1/28/2025,,,
2860,2984,2757,1/28/2025,,,
2861,2988,2407,1/28/2025,,,
2862,2992,1861,1/28/2025,,,
2863,2996,984,1/28/2025,,,
2864,3000,4126,1/28/2025,,,
2865,3004,2049,1/28/2025,,,
2866,3004,2050,1/28/2025,,,
2867,3008,1958,1/28/2025,,,
2868,3012,4113,1/28/2025,,,
2869,3015,1075,1/28/2025,,,
2870,3017,2127,1/28/2025,,,
2871,3019,4099,1/29/2025,,,
2876,3020,603,4/10/2025,,,
2877,3021,1731,4/10/2025,,,
2878,3022,4401,4/17/2025,,,
2885,3024,4455,6/27/2025,,,
2886,3024,4456,6/27/2025,,,
2951,3024,4625,10/14/2025,,,
2888,3025,4458,7/12/2025,,,
2889,3025,4459,7/12/2025,,,
2890,3025,4460,7/12/2025,,,
2891,3025,4461,7/12/2025,,,
2894,3025,4462,7/12/2025,,,
2895,3025,4463,7/12/2025,,,
2893,3025,4465,7/12/2025,,,
2892,3025,4466,7/12/2025,,,
2897,3026,1278,7/12/2025,,,
2898,3026,1807,7/12/2025,,,
2900,3027,4359,7/12/2025,,,
2903,3028,4419,7/12/2025,,,
2904,3029,4428,7/12/2025,,,
2905,3030,4443,7/12/2025,,,
2906,3030,4444,7/12/2025,,,
2907,3033,4428,7/12/2025,,,
2908,3033,4449,7/12/2025,,,
2955,3033,4627,10/22/2025,,,
2916,3036,4534,7/18/2025,,,
2918,3037,4532,7/24/2025,,,
2919,3038,4442,7/24/2025,,,
2920,3039,4536,7/24/2025,,,
2922,3040,4218,7/28/2025,,,
2960,3040,4637,10/31/2025,,,
2923,3041,4215,7/28/2025,,,
2924,3043,4367,7/28/2025,,,
2925,3045,4368,7/28/2025,,,
2926,3047,4419,7/28/2025,,,
2927,3047,4451,7/28/2025,,,
2929,3049,4436,7/28/2025,,,
2930,3050,4445,7/28/2025,,,
2931,3052,4529,7/28/2025,,,
2932,3053,4542,7/29/2025,,,
2933,3054,4554,8/26/2025,,,
2934,3055,4553,8/26/2025,,,
2939,3056,4563,9/16/2025,,,
2940,3057,1945,9/24/2025,,,
2941,3057,1946,9/24/2025,,,
2942,3058,4584,9/29/2025,,,
2949,3059,4574,10/10/2025,,,
2943,3059,4617,10/3/2025,,,
2944,3059,4618,10/3/2025,,,
2948,3059,4621,10/10/2025,,,
2945,3060,2663,10/7/2025,,,
2946,3061,2662,10/7/2025,,,
2947,3062,4620,10/10/2025,,,
2952,3063,4626,10/22/2025,,,
2953,3064,4629,10/22/2025,,,
2954,3064,4632,10/22/2025,,,
2956,3065,4630,10/22/2025,,,
2957,3066,4623,10/22/2025,,,
2966,3066,4645,11/14/2025,,,
2958,3068,4633,10/22/2025,,,
2959,3069,4636,10/22/2025,,,
2967,3070,4650,11/14/2025,,,
2969,3071,4653,11/20/2025,,,
2971,3072,4658,11/20/2025,,,
2978,3073,4668,12/1/2025,,,
2982,3073,4677,12/9/2025,,,
2980,3075,4670,12/8/2025,,,
2979,3075,4675,12/8/2025,,,
2983,3076,4679,12/9/2025,,,
2984,3077,4681,12/17/2025,,,
2985,3078,4683,12/17/2025,,,
2986,3079,4685,12/17/2025,,,
2987,3081,4687,1/5/2026,,,
2988,3083,4688,1/5/2026,,,
2990,3084,4217,1/5/2026,,,
2989,3084,4690,1/5/2026,,,
2993,3084,4692,1/8/2026,,,
2994,3084,4694,1/8/2026,,,
2995,3084,4698,1/8/2026,,,
2998,3085,3677,1/8/2026,,,
2999,3085,4697,1/8/2026,,,
3001,3086,4705,1/19/2026,,,
3003,3087,4713,2/4/2026,,,
3006,3089,4733,2/26/2026,,,
3007,3090,4730,2/26/2026,,,
3027,3090,4767,4/2/2026,,,
3008,3091,4418,2/26/2026,,,
3009,3091,4731,2/26/2026,,,
3013,3092,4739,3/6/2026,,,
3015,3093,4755,3/17/2026,,,
3016,3094,4751,3/17/2026,,,
3017,3095,4735,3/17/2026,,,
3018,3095,4758,3/17/2026,,,
3019,3095,4759,3/17/2026,,,
3020,3095,4760,3/17/2026,,,
3021,3095,4761,3/17/2026,,,
3023,3096,2187,3/27/2026,,,
3025,3096,4371,3/27/2026,,,
3028,3098,4765,4/2/2026,,,
3029,3099,4766,4/2/2026,,,
3030,3100,4769,4/2/2026,,,
3031,3101,4762,4/8/2026,,,
3033,3102,4783,4/15/2026,,,
