MoldID,MoldName,MoldCode,CustomerID,TrayID,MoldDesignID,storage_company,RackLayerID,ItemTypeID,MoldLengthModified,MoldWidthModified,MoldHeightModified,MoldWeightModified,MoldNotes,MoldUsageStatus,MoldOnCheckList,JobID,MoldReturning,MoldReturnedDate,MoldDisposing,MoldDisposedDate,MoldEntry,MoldRevisionID,DeviceStatus,KeeperCompany,UpdatedAt,UpdatedBy
5080,SMK-142,SMK142,,4734,3720,2,655,2,,,,,,,FALSE,,,,,,12/9/2024,3735,,2,,
5081,SMK-173,SMK173,,4734,4008,2,655,2,,,,,,,FALSE,,,,,,12/9/2024,4008,,2,,
5082,SMK-153,SMK153,,4734,4009,2,655,2,,,,,,,FALSE,,,,,,12/9/2024,4009,,2,,
5083,SMK-105,SMK105,,4734,4010,2,656,2,,,,,,,FALSE,,,,,,12/9/2024,4010,,2,,
5084,SMK-190,SMK190,,4734,4011,2,656,2,,,,,,,FALSE,,,,,,12/9/2024,4011,,2,,
5085,SMK-180,SMK180,,4734,3733,2,656,2,,,,,,,FALSE,,,,,,12/9/2024,3747,,2,,
5086,SMK-138,SMK138,,4734,4012,2,656,2,,,,,,,FALSE,,,,,,12/9/2024,4012,,2,,
5088,HSK-046,HSK046,,,4014,,,,,,,,,,FALSE,,,,,,12/9/2024,4014,,,,
5089,ADV-004,ADV004,,,4051,,,2,,,,,,,FALSE,,,,,,12/9/2024,4041,,,,
5090,YMT-011,YMT011,,,4074,2,14,2,,,,,,,FALSE,,,,,,12/9/2024,4063,,2,,
5092,DIC-154,DIC154,,,4075,2,181,2,,,,,,,FALSE,,,,,,12/10/2024,4064,,2,,
5093,TKS-020,TKS020,,,4076,2,81,2,,,,,,,FALSE,,,,,,12/10/2024,4065,,2,,
5094,TE-6-159-8D,TE61598D,,,4078,2,101,11,,,,,,,FALSE,,,,,,12/12/2024,4066,,2,,
5095,DIC-155,DIC155,,,4079,2,182,2,,,,,,,FALSE,,,,,,12/13/2024,4067,,2,,
5096,TE-1-163-1 R2,TE11631R2,,,4080,4,0,,,,,,[旧RackLayer 701] 日三化成,,FALSE,,,,,,12/14/2024,4068,,4,,
5097,TE-1-163-2 R4,TE11632R4,,,4081,4,0,,,,,,[旧RackLayer 701] 日三化成,,FALSE,,,,,,12/16/2024,4069,,4,,
5098,KBY-002 R1,KBY002R1,,,4082,2,74,,,,,,,,FALSE,,,,,,12/16/2024,4070,,2,,
5099,TE-9-162-7 R4,TE91627R4,,,4083,4,0,,,,,,[旧RackLayer 701] 日三化成,,FALSE,,,,,,12/19/2024,4071,,4,,
5100,ASH-008D,ASH008D,,,4086,,,11,,,,,,,FALSE,,,,,,12/20/2024,4072,,,,
5102,TE-6-159-7 R4,TE61597R4,,,4088,2,700,,,,,,,,FALSE,,,,,,12/23/2024,4073,新規金型,2,,
5103,TE-6-159-8 R1,TE61598R1,,,4089,2,700,,,,,,,,FALSE,,,,,,12/24/2024,4074,新規金型,2,,
5104,ASH-009D,ASH009D,,,4091,,,11,,,,,,,FALSE,,,,,,12/24/2024,4075,,,,
5105,KRE-013,KRE013,,4734,4093,2,370,2,,,,,,,FALSE,,,,,,12/27/2024,4076,,2,,
5106,TH-001,TH001,,4734,4094,2,370,2,,,,,,,FALSE,,,,,,12/27/2024,4077,,2,,
5107,TH-002,TH002,,4734,4095,2,370,2,,,,,,,FALSE,,,,,,12/27/2024,4078,,2,,
5108,TH-003,TH003,,4734,4096,2,370,2,,,,,,,FALSE,,,,,,12/27/2024,4079,,2,,
5109,TH-005,TH005,,4734,4097,2,370,2,,,,,,,FALSE,,,,,,12/27/2024,4080,,2,,
5110,JAE-337,JAE337,,4794,4098,5,0,2,,,,,[旧RackLayer 710] 青森工場,,FALSE,,,,,,1/6/2025,4081,,5,,
5111,SIT-024,SIT024,,4795,4099,2,22,2,,,,,,,FALSE,,,,,,1/6/2025,4082,,2,,
5112,YCM-075 R1,YCM075R1,,2744,4100,2,14,2,,,,,,,FALSE,,,,,,1/6/2025,4083,,2,,
5113,KSE- 002R,KSE002R,,4734,4101,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4084,,2,,
5114,SK-006,SK006,,4734,4102,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4085,,2,,
5115,SK-013,SK013,,4734,4103,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4086,,2,,
5116,SK-016,SK016,,4734,4104,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4087,,2,,
5117,SK-017,SK017,,4734,4052,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4042,,2,,
5118,SK-021,SK021,,4734,4105,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4088,,2,,
5119,SK-022,SK022,,4734,4054,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4044,,2,,
5120,SK-023,SK023,,4734,4106,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4089,,2,,
5121,SK-025,SK025,,4734,4107,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4090,,2,,
5122,SK-027,SK027,,4734,4108,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4091,,2,,
5123,SK-032,SK032,,4734,4109,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4092,,2,,
5124,SK-034,SK034,,4734,4110,2,311,2,,,,,,,FALSE,,,,,,1/7/2025,4093,,2,,
5125,SK-038,SK038,,4734,4111,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4094,,2,,
5126,SK-040,SK040,,4734,4112,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4095,,2,,
5127,SK-041,SK041,,4734,4113,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4096,,2,,
5128,SK-044,SK044,,4734,4114,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4097,,2,,
5129,SK-045,SK045,,4734,4115,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4098,,2,,
5130,SK- 046R,SK046R,,4734,4116,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4099,,2,,
5131,SK-047,SK047,,4734,4117,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4100,,2,,
5132,ADV-001,ADV001,,4734,4069,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4058,,2,,
5133,ADV-003,ADV003,,4734,4118,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4101,,2,,
5134,ADV-005,ADV005,,4734,4119,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4102,,2,,
5135,ADV-010,ADV010,,4734,4120,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4103,,2,,
5136,ADV-011,ADV011,,4734,4121,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4104,,2,,
5137,ADV-012,ADV012,,4734,4122,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4105,,2,,
5138,ADV-013,ADV013,,4734,4123,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4106,,2,,
5139,ADV-016,ADV016,,4734,4124,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4107,,2,,
5140,ADV-020,ADV020,,4734,4125,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4108,,2,,
5141,ADV-021,ADV021,,4734,4126,2,331,2,,,,,,,FALSE,,,,,,1/7/2025,4109,,2,,
5142,TH-020,TH020,,4734,4127,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4110,,2,,
5143,TH-021,TH021,,4734,4128,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4111,,2,,
5144,TH-025,TH025,,4734,4129,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4112,,2,,
5145,TH-041,TH041,,4734,4130,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4113,,2,,
5146,TH-054,TH054,,4734,4131,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4114,,2,,
5147,TH-053,TH053,,4734,4132,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4115,,2,,
5148,TH-052,TH052,,4734,4133,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4116,,2,,
5149,SPJ-035,SPJ035,,4734,4134,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,FALSE,,,,,,1/7/2025,4117,返却済,,,
5150,SPJ-037,SPJ037,,4734,4135,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,FALSE,,,,,,1/7/2025,4118,返却済,,,
5151,SPJ-038,SPJ038,,4734,4136,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,FALSE,,,,,,1/7/2025,4119,返却済,,,
5152,SPJ-039,SPJ039,,4734,4137,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,FALSE,,,,,,1/7/2025,4120,返却済,,,
5153,SPJ-041,SPJ041,,4734,4138,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,FALSE,,,,,,1/7/2025,4121,返却済,,,
5154,SPJ-045,SPJ045,,4734,4139,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,FALSE,,,,,,1/7/2025,4122,返却済,,,
5155,SPJ-049,SPJ049,,4734,4140,,0,2,,,,,[旧RackLayer 705] 出荷・返却済,,FALSE,,,,,,1/7/2025,4123,返却済,,,
5156,SPJ-042,SPJ042,,4734,4141,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4124,,2,,
5157,SPJ-043,SPJ043,,4734,3631,2,311,2,,,,,,,FALSE,,,,,,1/7/2025,3654,,2,,
5158,SPJ-050,SPJ050,,4734,4142,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4125,,2,,
5159,KRE-002,KRE002,,4734,4143,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4126,,2,,
5160,KRE-004,KRE004,,4734,4144,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4127,,2,,
5161,KRE-005,KRE005,,4734,4145,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4128,,2,,
5162,KRE-006,KRE006,,4734,4146,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4129,,2,,
5163,KRE-007,KRE007,,4734,4147,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4130,,2,,
5164,KRE-011,KRE011,,4734,4148,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4131,,2,,
5165,KRE-017,KRE017,,4734,4149,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4132,,2,,
5166,KRE-040R,KRE040R,,4734,4150,2,311,2,,,,,,,FALSE,,,,,,1/7/2025,4133,,2,,
5167,KRE-041,KRE041,,4734,4151,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4134,,2,,
5168,KRE-042,KRE042,,4734,4152,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4135,,2,,
5169,KRE-047,KRE047,,4734,4153,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4136,,2,,
5170,KRE-051,KRE051,,4734,4154,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4137,,2,,
5171,CST-012,CST012,,4734,4155,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4138,,2,,
5172,CST-013,CST013,,4734,4156,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4139,,2,,
5173,KSP-019B,KSP019B,,4734,4157,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4140,,2,,
5174,KSP-028,KSP028,,4734,4158,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4141,,2,,
5175,KSP-047,KSP047,,4734,4159,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4142,,2,,
5176,KSP-048,KSP048,,4734,4160,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4143,,2,,
5177,KSP-049A,KSP049A,,4734,4161,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4144,,2,,
5178,KSP-051AB,KSP051AB,,4734,4162,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4145,,2,,
5179,KSP-052,KSP052,,4734,4163,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4146,,2,,
5180,KSP-054AB,KSP054AB,,4734,4164,2,312,2,,,,,,,FALSE,,,,,,1/7/2025,4147,,2,,
5181,KSP-055,KSP055,,4734,4165,2,311,2,,,,,,,FALSE,,,,,,1/7/2025,4148,,2,,
5182,KSP-056,KSP056,,4734,4166,2,311,2,,,,,,,FALSE,,,,,,1/7/2025,4149,,2,,
5183,KSP-057,KSP057,,4734,4167,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4150,,2,,
5184,KSP-058,KSP058,,4734,4168,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4151,,2,,
5185,KSP-059,KSP059,,4734,4169,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4152,,2,,
5186,KSP-060,KSP060,,4734,4170,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4153,,2,,
5187,KSP-068,KSP068,,4734,3726,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3740,,2,,
5188,KSP-076AB,KSP076AB,,4734,4171,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4154,,2,,
5189,KSP-081,KSP081,,4734,3728,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3742,,2,,
5190,KSP- 090R,KSP090R,,4734,4172,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4155,,2,,
5191,KSP-100,KSP100,,4734,4173,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4156,,2,,
5192,ADY-052,ADY052,,4734,4174,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4157,,2,,
5193,ADY-056,ADY056,,4734,4175,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4158,,2,,
5194,ADY-057,ADY057,,4734,4176,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4159,,2,,
5195,ADY-058,ADY058,,4734,4177,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4160,,2,,
5196,ADY-065,ADY065,,4734,3744,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3758,,2,,
5197,ADY-066,ADY066,,4734,3745,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3759,,2,,
5198,ADY-093,ADY093,,4734,4179,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4161,,2,,
5199,ADY-095,ADY095,,4734,4180,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4162,,2,,
5200,ADY-100,ADY100,,4734,4181,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4163,,2,,
5201,ADY-109,ADY109,,4734,4182,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4164,,2,,
5202,ETS-023,ETS023,,4734,4183,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4165,,2,,
5204,DIC-047旧,DIC047旧,,4734,4185,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4166,,2,,
5205,DIC-048旧,DIC048旧,,4734,4186,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4167,,2,,
5206,MZT-003,MZT003,,4734,4187,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4168,,2,,
5207,MZT-004,MZT004,,4734,4188,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4169,,2,,
5208,MZT-011,MZT011,,4734,4189,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4170,,2,,
5209,MZT-017,MZT017,,4734,4195,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4171,,2,,
5210,MZT-018,MZT018,,4734,4197,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4172,,2,,
5211,MZT-022,MZT022,,4734,4198,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4173,,2,,
5212,下スタキング　A タイプ,下スタキングAタイプ,,,4200,,,7,,,,,,,FALSE,,,,,,1/7/2025,4174,,,,
5213,MZT-024,MZT024,,4734,4201,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4175,,2,,
5214,MZT-025,MZT025,,4734,3711,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3726,,2,,
5215,MZT-026,MZT026,,4734,3712,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3727,,2,,
5216,MZT-027,MZT027,,4734,4202,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4176,,2,,
5217,MZT-028,MZT028,,4734,3707,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3722,,2,,
5218,MZT-029,MZT029,,4734,3708,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3723,,2,,
5219,MZT-030,MZT030,,4734,4203,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4177,,2,,
5220,MZT-031,MZT031,,4734,3709,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3724,,2,,
5221,MZT-033,MZT033,,4734,4204,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4178,,2,,
5222,MZT-035,MZT035,,4734,4205,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4179,,2,,
5223,MZT-039,MZT039,,4734,4206,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4180,,2,,
5224,MZT-040,MZT040,,4734,4207,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4181,,2,,
5225,MZT-041,MZT041,,4734,3713,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3728,,2,,
5226,MZT-043,MZT043,,4734,4208,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4182,,2,,
5227,MZT-044,MZT044,,4734,4209,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4183,,2,,
5228,MZT-053,MZT053,,4734,4210,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4184,,2,,
5229,MZT-059,MZT059,,4734,4211,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4185,,2,,
5230,MZT-061,MZT061,,4734,3746,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,3760,,2,,
5231,MZT-066,MZT066,,4734,4212,2,370,2,,,,,,,FALSE,,,,,,1/7/2025,4186,,2,,
5232,MZT-071,MZT071,,4734,4213,2,370,2,,,,,,,FALSE,,,,,,1/8/2025,4187,,2,,
5233,MZT-072,MZT072,,4734,4214,2,370,2,,,,,,,FALSE,,,,,,1/8/2025,4188,,2,,
5234,HSH-002 R1,HSH002R1,,4796,4215,2,31,,,,,,,,FALSE,,,,,,1/8/2025,4189,,2,,
5235,MCT-001D R2,MCT001DR2,,4797,4216,,,11,,,,,,,FALSE,,,,,,1/8/2025,4190,,,,
5236,KSP-117,KSP117,,4734,4217,2,370,2,,,,,,,FALSE,,,,,,1/9/2025,4191,,2,,
5237,MCT-003 R2,MCT003R1,,4798,4341,2,35,,,,,7.05kg,,,FALSE,,,,,,1/10/2025,4309,,2,,
5239,MMT018,MMT018,,4800,4220,2,43,2,,,,,,,FALSE,,,,,,1/16/2025,4194,,2,,
5240,BOC-001,BOC001,,4807,4223,2,1001,,,,,,,,FALSE,,,,,,1/20/2025,4196,,2,,
5241,K-タイプ　70,Kタイプ70,,4808,4224,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4197,,2,,
5242,TBG-020,TBG020,,4809,4225,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4198,,2,,
5243,NGD-001,NGD001,,4810,4226,2,1002,2,,,,,,,FALSE,,,,,,1/20/2025,4199,,2,,
5244,NHC-004,NHC004,,4811,4227,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4200,,2,,
5247,QAS-001,QAS001,,4814,4230,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4201,,2,,
5248,KDS-072,KDS072,,4815,4231,2,331,2,,,,,,,FALSE,,,,,,1/20/2025,4202,,2,,
5249,KDS-086,KDS086,,4816,4232,2,331,2,,,,,,,FALSE,,,,,,1/20/2025,4203,,2,,
5250,HKS-009,HKS009,,4817,4233,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4204,,2,,
5251,NHC-005,NHC005,,4818,4234,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4205,,2,,
5252,KDS-076,KDS076,,4819,4235,2,331,2,,,,,,,FALSE,,,,,,1/20/2025,4206,,2,,
5253,KDS-077,KDS077,,4820,4236,2,331,2,,,,,,,FALSE,,,,,,1/20/2025,4207,,2,,
5254,KDS-245,KDS245,,4821,4237,2,1002,2,,,,,,,FALSE,,,,,,1/20/2025,4208,,2,,
5255,KDS-099,KDS099,,4822,4238,2,1002,2,,,,,,,FALSE,,,,,,1/20/2025,4209,,2,,
5256,MIS-2-002,MIS2002,,4823,4239,,704,,,,,,,,FALSE,,,,廃棄済,5/7/2025,1/20/2025,4210,廃棄済,,,
5257,MIS-2-003,MIS2003,,4825,4240,,704,,,,,,,,FALSE,,,,廃棄済,5/7/2025,1/20/2025,4211,廃棄済,,,
5258,KDS-083,KDS083,,4826,4241,2,331,2,,,,,,,FALSE,,,,,,1/20/2025,4212,,2,,
5259,KDS-084,KDS084,,4827,4242,2,1002,2,,,,,,,FALSE,,,,,,1/20/2025,4213,,2,,
5260,KDS-085,KDS085,,4828,4243,,331,2,,,,,,,FALSE,,,,,,1/20/2025,4214,,,,
5261,JAE-109,JAE109,,4829,4244,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4215,,2,,
5263,TE-3-157-7,TE31577,,4830,4246,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4216,,2,,
5264,SMK-194,SMK194,,4832,4247,,704,,,,,,,,FALSE,,,,廃棄済,,1/20/2025,4217,廃棄済,,,
5265,SMK-200,SMK200,,4833,4248,,704,,,,,,,,FALSE,,,,廃棄済,5/8/2025,1/20/2025,4218,廃棄済,,,
5266,SSI-003,SSI003,,4834,4249,2,603,,,,,,,,FALSE,,,,,,1/20/2025,4219,,2,,
5267,OTAX-021,OTAX021,,4835,4250,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4220,,2,,
5268,IBG-001,IBG001,,4836,4251,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4221,,2,,
5269,KYM-001,KYM001,,4837,4252,2,704,,,,,,,,FALSE,,,,,,1/20/2025,4222,廃棄済,2,,
5270,KYM-002,KYM002,,4838,4253,,704,,,,,,,,FALSE,,,,,,1/20/2025,4223,廃棄済,,,
5271,KYM-003,KYM003,,4839,4254,2,704,,,,,,,,FALSE,,,,,,1/20/2025,4224,廃棄済,2,,
5272,TE-3-720996-6,TE37209966,,4840,4255,2,280,,,,,,,,FALSE,,,,,,1/20/2025,4225,,2,,
5273,MZT-104,MZT104,,4841,4256,2,280,,,,,,,,FALSE,,,,,,1/20/2025,4226,,2,,
5274,SNS-002,SNS002,,4843,4257,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4227,,2,,
5275,MKD-006,MKD006,,4844,4258,2,1002,2,,,,,,,FALSE,,,,,,1/20/2025,4228,,2,,
5277,KND,KND,,,4259,2,1002,,,,,,,,FALSE,,,,,,1/20/2025,4229,,2,,
5278,JR,JR,,,4260,2,1002,,,,,,,,FALSE,,,,,,1/21/2025,4230,,2,,
5279,TE-0-108-3,TE01083,,4845,4261,2,1002,,,,,,,,FALSE,,,,,,1/21/2025,4231,,2,,
5280,NPC,NPC,,,4262,2,1002,,,,,,,,FALSE,,,,,,1/21/2025,4232,,2,,
5281,SMK-155,SMK155,,4846,4263,2,1002,,,,,,,,FALSE,,,,,,1/21/2025,4233,,2,,
5282,YSD-E,YSDE,,,4264,2,1002,2,,,,,,,FALSE,,,,,,1/21/2025,4234,,2,,
5283,PS-100-1,PS1001,,4847,4265,2,1002,,,,,,,,FALSE,,,,,,1/21/2025,4235,,2,,
5284,TH,TH,,,4266,2,1002,,,,,,,,FALSE,,,,,,1/21/2025,4236,,2,,
5285,TE-2-135-8,TE21358,,4848,4267,2,1002,,,,,,,,FALSE,,,,,,1/21/2025,4237,,2,,
5286,KGD-002,KGD002,,4849,4268,2,1002,2,,,,,,,FALSE,,,,,,1/21/2025,4238,,2,,
5287,YSD-H,YSDH,,,4269,2,1002,,,,,,,,FALSE,,,,,,1/22/2025,4239,,2,,
5288,SSJ-013,SSJ013,,4177,4270,1,0,,,,,,[旧RackLayer 702] 茨城工場,,FALSE,,,,,,1/22/2025,4240,,1,,
5289,SSJ-019,SSJ019,,4850,4271,1,0,,,,,,019 | [旧RackLayer 702] 茨城工場,,FALSE,,,,,,1/22/2025,4241,,1,,
5290,YPC-005,YPC005,,4851,4272,2,1001,,,,,,,,FALSE,,,,,,1/22/2025,4242,,2,,
5291,YPC-008,YPC008,,4852,4273,2,1002,,,,,,,,FALSE,,,,,,1/22/2025,4243,,2,,
5292,KRE-049 R,KRE049R,,987,4274,2,1002,,,,,,,,FALSE,,,,,,1/22/2025,4244,,2,,
5293,NRK-003,NRK003,,4853,4275,2,1002,,,,,,,,FALSE,,,,,,1/22/2025,4245,,2,,
5294,TE-9-127-2,TE91272,,4854,4276,2,1002,,,,,,,,FALSE,,,,,,1/22/2025,4246,,2,,
5295,ADY,ADY,,,4277,2,1002,,,,,,,,FALSE,,,,,,1/22/2025,4247,,2,,
5296,EXD-005,EXD005,,4855,4278,2,1002,2,,,,,,,FALSE,,,,,,1/22/2025,4248,,2,,
5297,MZT-049,MZT049,,4856,4279,2,1002,,,,,,,,FALSE,,,,,,1/22/2025,4249,,2,,
5298,SMK-089,SMK089,,4857,4280,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4250,,2,,
5299,GMY-088,GMY088,,4858,4281,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4251,,2,,
5300,SSM,SSM,,,4282,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4252,,2,,
5301,JAE-021,JAE021,,4859,4283,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4253,,2,,
5302,JAE-022,JAE022,,4860,4284,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4254,,2,,
5303,MTM-003,MTM003,,4861,4285,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4255,,2,,
5304,KSP-118,KSP118,,4862,4286,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4256,,2,,
5305,V,V,,,4287,2,1002,,,,,,,,FALSE,,,,,,1/23/2025,4257,,2,,
5306,SMK-104,SMK104,,4863,4288,2,1001,,,,,,,,FALSE,,,,,,1/24/2025,4258,,2,,
5307,SMK-119,SMK119,,4864,4289,2,1001,,,,,,,,FALSE,,,,,,1/24/2025,4259,,2,,
5308,CLDS,CLDS,,,4290,2,1001,,,,,,,,FALSE,,,,,,1/24/2025,4260,,2,,
5309,OOT-036,OOT036,,4886,4314,2,1002,,,,,,,,FALSE,,,,,,1/28/2025,4284,,2,,
5310,TE-1-163-2 R5,TE11632R5,,8,4344,2,700,,,,,,,,FALSE,,,,,,2/5/2025,4310,新規金型,2,,
5311,DIC-158 R1,DIC158R1,,4909,4345,2,103,2,,,,,,,FALSE,,,,,,2/6/2025,4311,,2,,
5312,DIC-159 R1,DIC159R1,,4910,4346,2,103,2,,,,,,,FALSE,,,,,,2/7/2025,4312,,2,,
5313,YSD-E-025-1,YSDE0251,,4911,4347,2,661,2,,,,,,,FALSE,,,,,,2/7/2025,4313,,2,,
5314,YSD-E-032-1,YSDE0321,,4912,4348,2,661,2,,,,,,,FALSE,,,,,,2/7/2025,4314,,2,,
5315,ODS-049,ODS049,,4913,4349,2,661,2,,,,,,,FALSE,,,,,,2/7/2025,4315,,2,,
5316,ODS-050,ODS050,,4914,4350,2,661,2,,,,,,,FALSE,,,,,,2/7/2025,4316,,2,,
5317,ODS-046,ODS046,,4915,4351,2,661,2,,,,,,,FALSE,,,,,,2/7/2025,4317,,2,,
5318,YSD-E-080,YSDE080,,4916,4352,2,662,2,,,,,,,FALSE,,,,,,2/7/2025,4318,,2,,
5319,YSD-E-050-1,YSDE0501,,4917,4353,2,662,2,,,,,,,FALSE,,,,,,2/7/2025,4319,,2,,
