CutterMasterID,CutterMasterCode,CutterMasterName,DesignMasterID,CustomerID,TrayID,Status,CreatedAt,UpdatedAt,Notes,UpdatedBy
442,DHA002-CID-657,DHA-002,449,140,288,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=657,
443,MMT002-CID-659,MMT-002,1441,218,1225,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=659,
444,TE51570-CID-660,TE-5-157-0,2865,93,4284,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=660,
445,TE11604-CID-661,TE-1-160-4,2572,93,6,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=661,
446,TE31618-CID-662,TE-3-161-8,2781,93,2285,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=662,
447,JAE026-CID-663,JAE-026,721,177,3917,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=663,
448,JAE212-CID-664,JAE-212,832,177,708,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=664,
449,TE01616-CID-667,TE-0-161-6,2497,93,2068,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=667,
450,KDS104-CID-668,KDS-104,1003,248,2954,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=668,
451,NFC001-CID-669,NFC-001,1655,16,4059,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=669,
452,SJI019-CID-670,SJI-019,2086,63,1743,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=670,
453,SJI020-CID-671,SJI-020,2087,63,1744,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=671,
454,DIN010-CID-672,DIN-010,591,143,3892,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=672,
455,YKW002-CID-673,YKW-002,3325,236,2757,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=673,
456,TE31618-CID-674,TE-3-161-8,2781,93,2285,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=674,
457,OSI002-CID-675,OSI-002,1916,41,1600,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=675,
458,YKW005-CID-676,YKW-005,3328,236,2760,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=676,
459,TNX023-CID-677,TNX-023,3168,102,2622,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=677,
460,TE20599-CID-678,TE-2-059-9,2615,93,4219,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=678,
461,TE10559-CID-679,TE-1-055-9,2532,93,2101,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=679,
462,TDS001-CID-680,TDS-001,2417,92,1996,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=680,
463,TE50520フィルム-CID-682,TE-5-052-0フィルム,,93,,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=682,
464,TE50520-CID-683,TE-5-052-0,2835,93,2334,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=683,
465,TE20591-CID-684,TE-2-059-1,2613,93,4217,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=684,
466,TE20592-CID-685,TE-2-059-2,2614,93,4218,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=685,
467,MZT078-CID-686,MZT-078,1576,12,1317,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=686,
468,MZT080-CID-687,MZT-080,1578,12,1318,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=687,
469,MZT081-CID-688,MZT-081,1579,12,1319,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=688,
470,MZT091-CID-689,MZT-091,1587,12,1327,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=689,
471,MZT079-CID-690,MZT-079,1577,12,4053,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=690,
472,MZT-CID-692,MZT,1551,12,1305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=692,
473,MZT102-CID-693,MZT-102,1593,12,1333,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=693,
474,MZT103-CID-694,MZT-103,1594,12,1334,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=694,
475,DIM010R3-CID-695,DIM-010 R3,580,142,3891,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=695,
476,YKW004-CID-697,YKW-004,3327,236,2759,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=697,
477,MTM129-CID-698,MTM-129,1511,9,4030,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=698,
478,MTM130-CID-699,MTM-130,1512,9,4031,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=699,
479,TE30527-CID-700,TE-3-052-7,2739,93,2253,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=700,
480,Other-CID-701,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=701,
481,EXD018-CID-703,EXD-018,254,152,478,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=703,
482,TE01619-CID-704,TE-0-161-9,2500,93,2071,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=704,
483,KDS118-CID-705,KDS-118,1016,248,880,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=705,
484,KDS053-CID-706,KDS-053,970,248,839,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=706,
485,KDS057-CID-707,KDS-057,973,248,840,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=707,
486,KDS114-CID-708,KDS-114,1013,248,877,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=708,
487,SES005-CID-709,SES-005,2032,285,1698,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=709,
488,TES001-CID-710,TES-001,3022,258,4321,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=710,
489,TES002-CID-711,TES-002,3023,258,2483,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=711,
490,TE50520-CID-712,TE-5-052-0,2835,93,2334,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=712,
491,STF001-CID-713,STF-001,2347,83,4188,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=713,
492,SLK113-CID-714,SLK-113,2153,70,4135,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=714,
493,AMP-CID-715,AMP,313,117,3873,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=715,
494,AMP-CID-716,AMP,313,117,3873,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=716,
495,YSDZ0501-CID-721,YSD-Z-050-1,3452,108,2846,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=721,
496,ATK053-CID-724,ATK-053,367,337,3878,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=724,
497,TE15547721-CID-727,TE-1554772-1,2598,93,2153,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=727,
498,YSDZ0501-CID-728,YSD-Z-050-1,3452,108,2846,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=728,
499,Other-CID-729,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=729,
500,BMI001-CID-733,BMI-001,404,295,3881,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=733,
501,DIC083-CID-734,DIC-083,508,141,341,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=734,
502,MZT-CID-735,MZT,1551,12,1305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=735,
503,SPJ031B-CID-736,SPJ-031B,2239,77,4171,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=736,
504,MZT007-CID-737,MZT-007,1554,12,1305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=737,
505,TE31277-CID-740,TE-3-127-7,2754,93,4268,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=740,
506,MZT013-CID-741,MZT-013,1559,12,4045,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=741,
507,SMK014-CID-743,SMK-014,2165,71,4140,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=743,
508,KSE007-CID-744,KSE-007,1155,198,994,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=744,
509,TKS019-CID-745,TKS-019,3136,99,2594,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=745,
510,OTAX017-CID-746,OTAX-017,1931,42,1612,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=746,
511,ODS031-CID-747,ODS-031,1832,32,1532,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=747,
512,CK004-CID-748,CK-004,418,135,259,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=748,
513,SPJ018-CID-749,SPJ-018,2236,77,1842,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=749,
514,MZT015-CID-750,MZT-015,1561,12,1308,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=750,
515,SES003-CID-751,SES-003,2030,285,4117,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=751,
516,MZT016-CID-752,MZT-016,1562,12,4047,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=752,
517,ODS032-CID-753,ODS-032,1833,32,1533,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=753,
518,SMK108-CID-754,SMK-108,2178,71,4152,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=754,
519,MS033-CID-755,MS-033,1479,5,4017,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=755,
520,TE51246-CID-756,TE-5-124-6,2850,93,4282,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=756,
521,TE61429A-CID-757,TE-6-142-9 A,2889,93,4288,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=757,
522,TE61429B-CID-758,TE-6-142-9 B,2890,93,4288,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=758,
523,TE71429-CID-759,TE-7-142-9,2939,93,2418,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=759,
524,ODS037-CID-760,ODS-037,1837,32,1536,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=760,
525,CIPS002-CID-761,CIPS-002,415,134,256,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=761,
526,KSP037AB-CID-762,KSP-037AB,1207,199,3978,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=762,
527,THK002-CID-763,THK-002,3041,275,2501,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=763,
528,CIPS-CID-764,CIPS,413,134,3882,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=764,
529,AMP-CID-765,AMP,313,117,3873,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=765,
530,KSE009-CID-767,KSE-009,1156,198,3963,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=767,
531,FUJIKURA-CID-768,FUJIKURA,619,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=768,
532,TE21458-CID-769,TE-2-145-8,2649,93,2198,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=769,
533,TE12793341-CID-770,TE-1279334-1,2584,93,2141,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=770,
534,AMP013-CID-771,AMP-013,318,117,169,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=771,
535,AMP014-CID-772,AMP-014,320,117,171,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=772,
536,ADV015-CID-773,ADV-015,133,110,3853,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=773,
537,レザーシート小56Φｘ33Φ-CID-774,レザーシート小　56Φｘ33Φ,4261,,,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=774,
538,テルモ-CID-775,テルモ,3550,,4355,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=775,
539,NIT006-CID-777,NIT-006,1705,22,1434,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=777,
540,NPC011-CID-778,NPC-011,1751,25,1455,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=778,
541,OTAX011-CID-779,OTAX-011,3773,42,2,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=779,
542,KSP027-CID-780,KSP-027,1198,199,1022,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=780,
543,TE71415-CID-781,TE-7-141-5,2937,93,2416,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=781,
544,ADV019-CID-782,ADV-019,135,110,3854,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=782,
545,KSE-CID-783,KSE,1150,198,3962,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=783,
546,YES001-CID-784,YES-001,3312,231,2745,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=784,
547,adv021-CID-785,ADV-021,4109,110,4734,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=785,
548,NPC013-CID-786,NPC-013,1752,25,1456,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=786,
549,TNX002-CID-787,TNX-002,3152,102,2957,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=787,
550,NGS001-CID-788,NGS-001,1662,18,1396,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=788,
551,TMC018-CID-789,TMC-018,3145,100,2601,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=789,
552,NRK030-CID-790,NRK-030,1776,26,1479,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=790,
553,ODS025-CID-791,ODS-025,1826,32,1526,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=791,
554,SDK-CID-792,SDK,2020,57,4115,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=792,
555,OTAX016-CID-793,OTAX-016,1930,42,4103,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=793,
556,ADY054-CID-794,ADY-054,150,111,3858,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=794,
557,SPJ014-CID-795,SPJ-014,2234,77,1840,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=795,
558,TE2432522-CID-796,TE-243252-2,2705,93,25,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=796,
559,TIH011-CID-797,TIH-011,3069,95,2525,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=797,
560,KRE009-CID-798,KRE-009,1115,196,3954,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=798,
561,TDS003-CID-799,TDS-003,2419,92,1998,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=799,
562,MZT060-CID-801,MZT-060,1569,12,4052,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=801,
563,TBG002-CID-807,TBG-002,2384,90,1964,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=807,
564,TE30591-CID-811,TE-3-059-1,2742,93,2256,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=811,
565,SMK010-CID-814,SMK-010,2164,71,4139,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=814,
566,GMY001-CID-815,GMY-001,622,157,515,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=815,
567,TH014-CID-816,TH-014,3027,243,4323,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=816,
568,KDS052-CID-817,KDS-052,969,248,838,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=817,
569,JR0-CID-818,JR-0,945,179,3935,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=818,
570,TE40723-CID-819,TE-4-072-3,2789,93,4276,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=819,
571,JAE134-CID-820,JAE-134,773,177,655,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=820,
572,SSM025-CID-821,SSM-025,2299,81,1896,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=821,
573,TKD001-CID-822,TKD-001,3091,96,2557,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=822,
574,TE11104-CID-823,TE-1-110-4,2544,93,2112,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=823,
575,SP016-CID-824,SP-016,2229,338,4169,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=824,
576,SSM030-CID-825,SSM-030,2304,81,1901,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=825,
577,SMK050-CID-826,SMK-050,2172,71,4147,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=826,
578,SMK039-CID-827,SMK-039,2170,71,4145,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=827,
579,KW0251-CID-828,KW-025-1,1366,250,4008,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=828,
580,SLK112-CID-829,SLK-112,2152,70,1795,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=829,
581,DIM001R-CID-830,DIM-001R,572,142,401,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=830,
582,SSM015-CID-831,SSM-015,2289,81,1886,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=831,
583,RYK003-CID-832,RYK-003,2008,51,1679,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=832,
584,YPC007-CID-833,YPC-007,3364,240,2783,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=833,
585,HKS010-CID-834,HKS-010,656,162,559,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=834,
586,HKS001-CID-835,HKS-001,648,162,551,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=835,
587,KSP002-CID-836,KSP-002,1173,199,3970,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=836,
588,SDS001-CID-837,SDS-001,2022,251,1690,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=837,
589,NSK006-CID-838,NSK-006,1796,28,1497,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=838,
590,KDS094-CID-839,KDS-094,995,248,860,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=839,
591,WKS001-CID-840,WKS-001,3237,228,2688,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=840,
592,Other-CID-841,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=841,
593,MBS001-CID-842,MBS-001,1414,209,1199,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=842,
594,NSK015-CID-843,NSK-015,1805,28,1506,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=843,
595,NSK016-CID-844,NSK-016,1806,28,1507,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=844,
596,SMK061-CID-845,SMK-061,2174,71,4149,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=845,
597,SNK001-CID-846,SNK-001,2220,71,1829,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=846,
598,KDS047-CID-847,KDS-047,966,248,835,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=847,
599,GMY012-CID-848,GMY-012,625,157,3903,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=848,
600,KSP006-CID-849,KSP-006,1175,199,3972,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=849,
601,QA007-CID-850,QA-007,1984,48,1658,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=850,
602,HKS003-CID-851,HKS-003,650,162,553,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=851,
603,DIS001-CID-852,DIS-001,592,268,419,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=852,
604,ZD-CID-853,ZD,3533,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=853,
605,ODS010-CID-854,ODS-010,1815,32,1515,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=854,
606,NRK001-CID-855,NRK-001,1761,26,1465,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=855,
607,ODS-CID-856,ODS,1813,32,4092,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=856,
608,SK026-CID-857,SK-026,2114,65,4125,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=857,
609,TE01297-CID-858,TE-0-129-7,2478,93,2053,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=858,
610,SMK090-CID-859,SMK-090,2176,71,4151,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=859,
611,SKS001-CID-860,SKS-001,2136,69,1782,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=860,
612,TE31609-CID-861,TE-3-160-9,2774,93,41,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=861,
613,TE71354-CID-862,TE-7-135-4,2935,93,4301,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=862,
614,HKS002-CID-863,HKS-002,649,162,552,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=863,
615,SSJ009-CID-864,SSJ-009,2264,256,4175,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=864,
616,TE81109-CID-865,TE-8-110-9,2955,93,59,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=865,
617,K23-CID-866,K-23,948,,819,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=866,
618,YSDF2002B-CID-867,YSD-F-200-2B,3412,108,2825,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=867,
619,SSK006R2-CID-868,SSK-006 R2,2278,80,1875,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=868,
620,ZA-CID-869,ZA,3530,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=869,
621,KDS136-CID-870,KDS-136,1031,248,895,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=870,
622,ENT001-CID-871,ENT-001,207,309,432,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=871,
623,KDS118-CID-872,KDS-118,1016,248,880,ACTIVE,6/7/2020,3/10/2026,seed from tblCutter CutterID=872,
624,KRE015-CID-873,KRE-015,1119,196,3957,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=873,
625,SJI001-CID-874,SJI-001,2072,63,4119,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=874,
626,YPC002-CID-875,YPC-002,3361,240,2956,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=875,
627,KDS074-CID-876,KDS-074,984,248,849,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=876,
628,Other-CID-877,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=877,
629,DIC001-CID-878,DIC-001,452,141,290,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=878,
630,SK009-CID-879,SK-009,2105,65,4124,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=879,
631,FJK001-CID-880,FJK-001,612,155,505,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=880,
632,SK010-CID-881,SK-010,2106,65,1761,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=881,
633,SMK028-CID-882,SMK-028,2168,71,4143,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=882,
634,FJK002-CID-883,FJK-002,613,155,506,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=883,
635,TMF-CID-884,TM-F,3149,93,2604,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=884,
636,HMP001-CID-885,HMP-001,659,163,562,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=885,
637,TE21109-CID-886,TE-2-110-9,2630,93,2179,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=886,
638,TH029-CID-887,TH-029,3030,243,2489,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=887,
639,KOK-CID-888,KOK,1088,193,3952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=888,
640,GMY095R-CID-889,GMY-095R,642,157,530,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=889,
641,SK046-CID-890,SK-046,2122,65,4127,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=890,
642,TE00217-CID-891,TE-0-021-7,2450,93,4194,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=891,
643,AMP-CID-892,AMP,313,117,3873,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=892,
644,YFG001-CID-893,YFG-001,3316,232,2749,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=893,
645,SLK117-CID-894,SLK-117,2155,70,1797,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=894,
646,TE21104-CID-895,TE-2-110-4,2628,93,2177,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=895,
647,NPC003-CID-896,NPC-003,1750,25,1454,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=896,
648,ADV006-CID-897,ADV-006,128,110,3849,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=897,
649,YCM044-CID-898,YCM-044,3280,230,2722,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=898,
650,KDS070-CID-899,KDS-070,981,248,3941,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=899,
651,GMY023-CID-900,GMY-023,627,157,3904,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=900,
652,TE10192R-CID-901,TE-1-019-2 R,2512,93,4200,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=901,
653,TKS006-CID-902,TKS-006,3123,99,4334,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=902,
654,HOKUTO-CID-903,HOKUTO,668,165,3908,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=903,
655,KSP009-CID-904,KSP-009,1176,199,3973,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=904,
656,NRK005-CID-905,NRK-005,1764,26,1468,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=905,
657,AMP010-CID-906,AMP-010,314,117,165,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=906,
658,SGK001-CID-907,SGK-001,2037,279,1702,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=907,
659,KRE031-CID-908,KRE-031,1132,196,3960,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=908,
660,DIC003B-CID-909,DIC-003B,453,141,291,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=909,
661,DIC-CID-910,DIC,451,141,3884,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=910,
